,x,y,SL,TA,behav_fine,behav_coarse,HMM state,BCPA fine cluster,BCPA coarse cluster
1714,23.52538053,-245.5420273,0.00046668,3.082002533,Resting,Resting,Resting,30,12
1715,23.56211019,-245.5098787,0.048811837,-2.963830743,Resting,Resting,Resting,30,12
1716,23.55830932,-245.5124568,0.004592742,3.018617601,Resting,Resting,Resting,30,12
1717,24.32878846,-246.603488,1.335659796,1.58965679,Exploratory,Resting,Exploratory,30,13
1718,25.84154517,-245.6234606,1.802466796,1.530782423,Exploratory,Resting,Exploratory,30,13
1719,25.84152135,-245.6234727,2.67E-05,3.037095589,Resting,Resting,Resting,30,13
1720,25.86156038,-245.6142102,0.022076182,3.104207573,Resting,Resting,Resting,30,13
1721,25.79505955,-245.6279138,0.067898072,2.911839979,Resting,Resting,Resting,30,13
1722,26.15311682,-245.6096466,0.358522936,2.98934408,Resting,Resting,Resting,30,13
1723,26.15155649,-245.6135288,0.004184094,-2.003923478,Resting,Resting,Resting,30,13
1724,26.53637871,-246.3378584,0.820208164,0.870511646,Exploratory,Resting,Resting,30,13
1725,26.52989119,-246.3134794,0.025227388,2.913318772,Resting,Resting,Resting,30,13
1726,24.08127084,-233.9888214,12.56554564,-0.063961248,Transit,Resting,Transit,30,13
1727,24.08131221,-233.9888343,4.33E-05,-2.068565545,Resting,Resting,Resting,30,13
1728,22.97009047,-233.5321186,1.201417064,3.053283466,Resting,Resting,Resting,30,13
1729,23.14671093,-233.6447324,0.209467539,2.963937378,Resting,Resting,Resting,30,13
1730,23.25051464,-233.7358359,0.138112518,-0.152719127,Resting,Resting,Resting,30,13
1731,23.03995515,-233.7230226,0.210948996,-2.48204115,Resting,Resting,Resting,30,13
1732,23.03999795,-233.7230427,4.73E-05,2.764645518,Resting,Resting,Resting,30,13
1733,23.06100312,-233.7027063,0.029236697,1.206947856,Resting,Resting,Resting,30,13
1734,23.0626443,-233.7040143,0.002098626,-1.442106911,Resting,Resting,Resting,30,13
1735,22.32035048,-233.2375569,0.87668841,-3.029748284,Resting,Resting,Resting,30,13
1736,22.54377363,-232.9017025,0.403380787,-1.59676886,Exploratory,Resting,Resting,30,13
1737,22.89112328,-233.5248088,0.713381534,-2.046035846,Resting,Resting,Resting,30,13
1738,31.11623992,-241.5326619,11.47947103,0.290237631,Transit,Resting,Transit,30,13
1739,31.11622931,-241.5326577,1.14E-05,-2.744474888,Resting,Resting,Resting,30,13
1740,29.6661093,-241.1638669,1.496280305,0.125859061,Resting,Resting,Exploratory,30,13
1741,24.46295707,-240.8227218,5.214323837,0.183566678,Transit,Resting,Transit,30,13
1742,24.46304611,-240.8228694,0.000172429,2.178891932,Resting,Resting,Resting,30,13
1743,24.26942827,-240.935039,0.223763002,-1.588334576,Resting,Resting,Resting,30,13
1744,24.37004873,-240.9211202,0.101578598,2.753964703,Resting,Resting,Resting,30,13
1745,24.36995768,-240.9211773,0.000107507,-2.718505464,Resting,Resting,Resting,30,13
1746,24.55159298,-240.7941625,0.221639647,-3.091892219,Resting,Resting,Resting,30,13
1747,24.54719625,-240.7969728,0.005218136,3.100074066,Resting,Resting,Resting,30,13
1748,24.58969664,-240.7814001,0.045263602,2.924087412,Resting,Resting,Resting,30,13
1749,24.40193474,-240.9537151,0.254846995,-2.750288913,Resting,Resting,Resting,30,13
1750,24.41153939,-240.9414774,0.015556703,-2.978750456,Resting,Resting,Resting,30,13
1751,21.30430059,-242.6504276,3.546187217,2.739060395,Exploratory,Resting,Resting,30,13
1752,22.5167532,-242.2691604,1.270986238,2.943426137,Resting,Resting,Resting,30,13
1753,22.4272613,-242.3112283,0.098886334,-3.006839703,Resting,Resting,Resting,30,13
1754,22.70918506,-242.0724876,0.369429414,-2.878365584,Resting,Resting,Resting,30,13
1755,22.41572327,-242.3272766,0.388635069,-3.129265533,Resting,Resting,Resting,30,13
1756,22.44538731,-242.3235354,0.029899018,2.552070724,Resting,Resting,Resting,30,13
1757,22.42277199,-242.3213598,0.022719726,2.920230647,Resting,Resting,Resting,30,13
1758,22.57225075,-242.2176781,0.181916981,-2.439252632,Resting,Resting,Resting,30,13
1759,22.57225067,-242.2176781,7.65E-08,2.807565901,Resting,Resting,Resting,30,13
1760,22.57250976,-242.2177459,0.000267812,2.613199315,Resting,Resting,Resting,30,13
1761,22.43603351,-242.1737158,0.143402993,3.085501711,Resting,Resting,Resting,30,13
1762,22.48212362,-242.1818442,0.046801381,-3.004078152,Resting,Resting,Resting,30,13
1763,22.53283389,-241.2104946,0.972672453,1.693201989,Resting,Resting,Resting,30,13
1764,22.50824162,-241.4084813,0.199508189,3.07017253,Resting,Resting,Resting,30,13
1765,22.72563168,-241.4226888,0.217853823,1.629113034,Resting,Resting,Resting,30,13
1766,22.73821444,-241.3859141,0.038867803,1.306386905,Resting,Resting,Resting,30,13
1767,22.60859299,-241.7084231,0.347582779,3.089107355,Resting,Resting,Resting,30,13
1768,22.6058148,-241.7078802,0.002830738,-1.38162194,Resting,Resting,Resting,30,13
1769,22.61783307,-241.7118659,0.012661935,3.014352082,Resting,Resting,Resting,30,13
1770,24.99679396,-240.6521198,2.604326529,0.739299984,Exploratory,Resting,Resting,30,13
1771,24.99365888,-240.6375046,0.014947711,1.363024691,Resting,Resting,Resting,30,13
1772,25.04288465,-241.1680328,0.532807053,3.022808702,Resting,Resting,Resting,30,13
1773,25.65206835,-249.6401754,8.494015844,-0.020740642,Transit,Resting,Transit,30,13
1774,25.64689037,-249.5547896,0.085542649,3.130379853,Resting,Resting,Resting,30,13
1775,25.64731339,-249.5570303,0.002280307,-3.01557037,Resting,Resting,Resting,30,13
1776,25.60166791,-249.2375789,0.322696013,3.096928768,Resting,Resting,Resting,30,13
1777,25.60181475,-249.2382111,0.00064905,-3.055302539,Resting,Resting,Resting,30,13
1778,25.60159101,-249.2325495,0.00566607,2.952874352,Resting,Resting,Resting,31,13
1779,23.54135319,-256.3871906,7.445365692,2.821721438,Transit,Resting,Exploratory,31,13
1780,23.5180111,-254.5255556,1.861781385,-2.848681806,Resting,Resting,Exploratory,31,13
1781,22.88493053,-254.7426615,0.669272742,1.888626177,Resting,Resting,Exploratory,31,13
1782,14.00500833,-257.1874515,9.210321176,-0.061707155,Transit,Resting,Transit,31,13
1783,14.01150694,-257.184624,0.007087086,-2.99986028,Resting,Resting,Resting,31,13
1784,14.00837512,-257.1829816,0.003536322,2.248218595,Resting,Resting,Resting,31,13
1785,14.0260825,-257.2143764,0.036044148,2.567323837,Resting,Resting,Resting,31,13
1786,14.02286245,-257.2103153,0.005182721,-2.984731715,Resting,Resting,Resting,31,13
1787,12.92580595,-256.6030081,1.253935817,0.394802332,Exploratory,Resting,Resting,31,13
1788,12.9294727,-256.6053903,0.004372634,3.071032746,Resting,Resting,Resting,31,13
1789,12.92907503,-256.605165,0.000457044,-3.080841823,Resting,Resting,Resting,31,13
1790,12.98616709,-256.6388344,0.066280684,3.124148636,Resting,Resting,Resting,31,13
1791,13.29621373,-263.8676594,7.235470936,-0.995092475,Transit,Resting,Transit,31,13
1792,13.29622212,-263.867632,2.86E-05,2.800741434,Resting,Resting,Resting,31,13
1793,12.95026167,-264.4082607,0.641847325,2.870321608,Resting,Resting,Resting,31,13
1794,12.94925428,-264.3970702,0.011235749,-2.482553994,Resting,Resting,Resting,31,13
1795,13.65675513,-254.2681056,10.15364379,-0.159516457,Transit,Resting,Transit,31,13
1796,13.57669901,-254.687925,0.4273843,3.022899121,Resting,Resting,Resting,31,13
1797,13.57671504,-254.6877459,0.000179855,-3.042378167,Resting,Resting,Resting,31,13
1798,13.57749967,-254.7013856,0.013662251,-2.994915013,Resting,Resting,Resting,31,14
1799,13.60283277,-254.7051574,0.025612361,1.365527899,Resting,Resting,Resting,31,14
1800,12.86984735,-254.9502032,0.772861603,-2.671155787,Resting,Resting,Resting,31,14
1801,14.47441103,-255.3586471,1.655732778,2.569703934,Exploratory,Resting,Resting,31,14
1802,14.48145136,-255.4440841,0.085726556,-1.239320662,Resting,Resting,Resting,31,14
1803,14.48310242,-255.4344136,0.009810409,2.890272941,Resting,Resting,Resting,31,14
1804,14.47320545,-255.5043727,0.070655717,-3.113026254,Resting,Resting,Resting,31,14
1805,14.47713041,-255.4936472,0.011421137,2.931318735,Resting,Resting,Resting,31,14
1806,14.47712965,-255.4936487,1.65E-06,3.009621665,Resting,Resting,Resting,31,14
1807,14.47720057,-255.4933434,0.000313352,-2.887141035,Resting,Resting,Resting,31,14
1808,14.50929715,-255.2130809,0.282094486,0.114302165,Resting,Resting,Resting,31,14
1809,14.58040306,-255.3133678,0.122937071,-2.410809161,Resting,Resting,Resting,31,14
1810,13.93143009,-254.6009794,0.963671742,-3.019500266,Resting,Resting,Resting,31,14
1811,13.98501744,-254.6420159,0.067495185,-2.963174524,Resting,Resting,Resting,31,14
1812,13.46295928,-254.2891535,0.630124241,-3.082435829,Resting,Resting,Resting,31,14
1813,13.46296064,-254.2891533,1.37E-06,-2.400044523,Resting,Resting,Resting,31,14
1814,13.24172851,-254.3555927,0.230993172,-2.997022917,Exploratory,Resting,Resting,31,14
1815,4.020968571,-255.2947064,9.268459872,-0.190248125,Transit,Resting,Transit,32,14
1816,-5.549537205,-255.7720856,9.582404277,-0.051658833,Transit,Resting,Transit,32,14
1817,-5.070014031,-255.332336,0.65063218,-2.449272749,Resting,Resting,Resting,32,14
1818,-5.287148429,-256.0582499,0.757692798,-2.603603202,Resting,Resting,Resting,32,14
1819,-5.287148397,-256.0582498,8.85E-08,3.062867559,Resting,Resting,Resting,32,14
1820,-5.458939076,-256.8069879,0.768193115,-2.99775628,Resting,Resting,Resting,32,14
1821,-10.87234464,-268.8913439,13.24147356,-0.195626133,Transit,Resting,Transit,32,14
1822,-11.35378844,-269.6997971,0.940948813,-0.115950293,Exploratory,Resting,Exploratory,32,14
1823,-11.35149686,-269.6962177,0.004250096,3.109238324,Resting,Resting,Resting,32,14
1824,-11.35139178,-269.6964772,0.000279915,-2.187316975,Resting,Resting,Resting,32,14
1825,-11.35139303,-269.6964749,2.57E-06,-3.016991217,Resting,Resting,Resting,32,14
1826,-11.35139198,-269.6964777,2.91E-06,3.00182155,Resting,Resting,Resting,32,14
1827,-11.36013911,-269.6878578,0.012280657,-2.718506322,Resting,Resting,Resting,32,14
1828,-10.58308441,-270.5270466,1.143700948,3.09584137,Resting,Resting,Resting,32,14
1829,-10.75279261,-270.2745598,0.304221021,2.986406194,Resting,Resting,Resting,32,14
1830,-10.75269531,-270.2751796,0.000627365,2.705530557,Resting,Resting,Resting,32,14
1831,-10.76317616,-270.1755375,0.100191769,3.090667281,Resting,Resting,Resting,32,14
1832,-10.72826594,-271.0336219,0.858794232,3.077454504,Resting,Resting,Resting,32,14
1833,-10.67529345,-270.9758126,0.078409205,2.359166218,Resting,Resting,Resting,32,14
1834,-11.11756152,-271.2170568,0.503785467,2.811920261,Resting,Resting,Resting,32,14
1835,-11.09952097,-271.1888748,0.033461678,-2.639571911,Resting,Resting,Resting,32,14
1836,-11.09001896,-271.2080972,0.021442664,-2.113082618,Resting,Resting,Resting,32,14
1837,-8.815994023,-272.7924674,2.771537178,0.503178254,Exploratory,Resting,Exploratory,32,14
1838,-0.891623702,-280.2527425,10.88353574,-0.146716536,Transit,Resting,Transit,32,14
1839,-0.915123391,-280.2042623,0.053875489,2.777392422,Resting,Resting,Resting,32,14
1840,-0.248282486,-279.1867531,1.2165532,-1.031493119,Exploratory,Resting,Resting,32,14
1841,-0.432388618,-269.8230739,9.365489002,0.599797401,Transit,Resting,Transit,32,14
1842,-0.431126412,-269.9058654,0.082801146,3.137177869,Resting,Resting,Resting,32,14
1843,-0.431126556,-269.9058549,1.05E-05,3.140055357,Resting,Resting,Resting,32,14
1844,-0.418174089,-270.1857059,0.280150616,-3.109049343,Resting,Resting,Resting,33,14
1845,0.461504217,-266.9870125,3.317449826,2.826965082,Exploratory,Resting,Resting,33,14
1846,0.460774632,-267.0373643,0.050357075,-2.887704253,Resting,Resting,Resting,33,14
1847,3.189818774,-266.3512891,2.813961818,1.831578708,Exploratory,Resting,Resting,33,14
1848,3.180691122,-266.3543638,0.009631598,-3.062971362,Resting,Resting,Resting,33,14
1849,3.218302417,-266.3417771,0.039661507,3.139615239,Resting,Resting,Resting,33,14
1850,2.816325037,-265.7270917,0.734454828,1.827010264,Resting,Resting,Resting,33,14
1851,2.975479888,-265.9356754,0.262368865,-3.068958122,Resting,Resting,Resting,33,14
1852,2.83512079,-265.7569288,0.227268587,-3.127702209,Resting,Resting,Resting,33,14
1853,2.835127129,-265.7569347,8.63E-06,-2.981807902,Resting,Resting,Resting,33,14
1854,9.809150501,-270.7076141,8.552556835,0.128012888,Transit,Resting,Transit,33,14
1855,9.808887179,-270.7073597,0.00036613,2.990774053,Resting,Resting,Resting,33,14
1856,14.0897172,-268.4179797,4.854561399,-1.882354727,Exploratory,Resting,Resting,33,14
1857,14.08688138,-268.418261,0.002849725,2.749355888,Resting,Resting,Resting,33,14
1858,15.30869826,-271.1968473,3.035354782,1.886213385,Exploratory,Resting,Exploratory,33,14
1859,15.26528315,-272.1492616,0.953403268,-0.459830096,Exploratory,Resting,Exploratory,33,14
1860,15.28091547,-271.7937474,0.355857701,-3.139982646,Resting,Resting,Resting,33,14
1861,15.28194139,-271.793033,0.001250152,-0.918573123,Resting,Resting,Resting,33,14
1862,15.2818034,-271.7931678,0.000192931,-2.9759866,Resting,Resting,Resting,33,14
1863,15.29746255,-271.7243993,0.070528829,-2.568573362,Resting,Resting,Resting,33,14
1864,15.28897893,-271.7690681,0.045467275,-3.10538947,Resting,Resting,Resting,33,14
1865,15.29867357,-271.7406437,0.030032254,3.00058547,Resting,Resting,Resting,33,14
1866,15.18423497,-271.9548143,0.242827625,2.979551308,Resting,Resting,Resting,33,14
1867,15.16640145,-271.8412262,0.114979571,-2.495126429,Resting,Resting,Resting,33,14
1868,15.16640145,-271.8412262,4.03E-09,-0.68054442,Resting,Resting,Resting,33,14
1869,15.16634473,-271.8413513,0.00013741,-3.042317995,Resting,Resting,Resting,33,14
1870,15.16650024,-271.8415575,0.000258265,1.071718662,Resting,Resting,Resting,33,14
1871,15.16568787,-271.8407156,0.001169923,-3.020210298,Resting,Resting,Resting,33,14
1872,15.16579989,-271.8407762,0.000127333,-2.833780152,Resting,Resting,Resting,33,14
1873,15.16573085,-271.8407346,8.06E-05,3.095100531,Resting,Resting,Resting,33,14
1874,15.18637545,-271.8564363,0.025937318,3.033272858,Resting,Resting,Resting,33,14
1875,15.1764309,-271.8482549,0.012877494,3.103394981,Resting,Resting,Resting,33,14
1876,15.23624231,-271.820173,0.066075715,-2.014203169,Resting,Resting,Resting,33,14
1877,15.20806103,-271.8321828,0.030633652,3.105490355,Resting,Resting,Resting,33,14
1878,15.20884999,-271.8318911,0.000841178,3.092947676,Resting,Resting,Resting,33,14
1879,23.23533238,-271.5050593,8.033133802,-0.313513724,Transit,Resting,Transit,33,14
1880,23.2193977,-271.5061022,0.015968781,-3.116930184,Resting,Resting,Resting,33,14
1881,24.17071757,-271.8013484,0.99608221,2.775304693,Resting,Resting,Resting,33,14
1882,24.05675457,-271.8409259,0.120639727,-2.506410754,Resting,Resting,Resting,33,14
1883,10.63665274,-274.3090658,13.64517672,-0.152371944,Transit,Resting,Transit,33,14
1884,6.459194993,-267.895388,7.654176406,-1.175363816,Transit,Resting,Transit,33,14
1885,6.475986828,-267.9129795,0.024319317,-2.956763383,Resting,Resting,Resting,33,14
1886,12.36988401,-259.1519928,10.55902047,1.787251836,Transit,Resting,Transit,33,14
1887,12.37033886,-259.1647881,0.012803388,-2.513861871,Resting,Resting,Resting,33,14
1888,12.37074291,-259.1643708,0.000580802,2.336709298,Resting,Resting,Resting,33,14
1889,13.93092195,-260.1477842,1.844250648,-1.363862265,Resting,Resting,Resting,33,14
1890,13.93061213,-260.1475564,0.000384534,3.070079012,Resting,Resting,Resting,33,14
1891,13.93466271,-260.1479592,0.004070558,-2.606778646,Resting,Resting,Resting,33,14
1892,13.91666474,-260.1469801,0.018024578,-3.09682735,Resting,Resting,Resting,33,14
1893,13.92778994,-260.1457512,0.011192867,-2.977227105,Resting,Resting,Resting,33,14
1894,13.92779003,-260.1457511,8.64E-08,0.217275661,Resting,Resting,Resting,33,14
1895,13.810642,-260.1859648,0.12385798,-3.138214323,Resting,Resting,Resting,33,14
1896,13.84622611,-260.1807704,0.035961237,2.955876164,Resting,Resting,Resting,33,14
1897,13.84051156,-260.1828244,0.00607248,-2.941487303,Resting,Resting,Resting,33,14
1898,15.1086831,-259.7220462,1.349287055,-3.138140623,Resting,Resting,Resting,33,14
1899,13.72752622,-259.8805063,1.390217219,2.907313449,Resting,Resting,Resting,33,14
1900,13.22621629,-260.6532323,0.921095619,0.881066244,Exploratory,Resting,Exploratory,33,14
1901,14.32965563,-261.4930139,1.38665478,1.495755015,Resting,Resting,Exploratory,33,14
1902,14.17144252,-261.4190242,0.174659299,-2.92849331,Resting,Resting,Resting,33,14
1903,14.25540157,-261.4605692,0.093675581,3.11953485,Resting,Resting,Resting,33,14
1904,11.80167157,-263.4507901,3.159393945,-2.000620511,Exploratory,Resting,Resting,33,14
1905,11.80167527,-263.4507871,4.75E-06,3.13822244,Resting,Resting,Resting,33,14
1906,10.90988953,-262.9108611,1.042497923,1.919077494,Resting,Resting,Resting,33,14
1907,10.91032823,-262.9116666,0.00091718,2.61394098,Resting,Resting,Resting,33,14
1908,10.75910238,-262.6446201,0.306892631,-3.125060642,Resting,Resting,Resting,33,14
1909,10.83145879,-262.9821713,0.345219167,2.837489892,Resting,Resting,Resting,33,14
1910,14.66793653,-274.4408902,12.08390665,0.111916384,Transit,Resting,Transit,33,14
1911,14.6679364,-274.4408901,1.83E-07,-2.660350929,Resting,Resting,Resting,33,14
1912,15.01042337,-274.6097969,0.381872815,-2.833290403,Resting,Resting,Resting,33,14
1913,14.9948688,-274.5991872,0.018828466,3.001157477,Resting,Resting,Resting,33,14
1914,9.638139339,-269.5165625,7.384282245,-0.16053751,Transit,Resting,Transit,33,14
1915,10.66667796,-270.3898215,1.349249038,-3.086375343,Resting,Resting,Resting,33,14
1916,10.523293,-270.3908288,0.143388496,-2.430637229,Resting,Resting,Resting,33,14
1917,10.92731795,-270.131345,0.480174987,-2.577712395,Resting,Resting,Resting,33,14
1918,10.85442171,-270.189544,0.093279093,-3.038744778,Resting,Resting,Resting,33,14
1919,2.220026762,-271.9636207,8.814767391,-0.471107554,Transit,Resting,Transit,33,14
1920,2.236363697,-271.9622271,0.01639627,3.024046546,Resting,Resting,Resting,33,14
1921,0.532347457,-272.094036,1.709106476,3.133690984,Resting,Resting,Resting,33,14
1922,1.559308369,-272.3237432,1.05233745,2.844339924,Exploratory,Resting,Resting,33,14
1923,14.23013114,-264.7417335,14.76606313,0.759284471,Transit,Resting,Transit,33,14
1924,24.983151,-262.8653093,10.91551209,-0.366467458,Transit,Resting,Transit,33,14
1925,24.11112436,-259.9828246,3.011502643,1.691806472,Exploratory,Resting,Exploratory,33,14
1926,30.74691002,-256.5973321,7.449510799,-1.392804896,Transit,Resting,Transit,33,14
1927,30.74690068,-256.5973348,9.74E-06,2.958992576,Resting,Resting,Resting,33,14
1928,31.54461853,-256.0623623,0.960494316,-2.840016096,Resting,Resting,Resting,33,14
